IL-500,McHenry County CoC,185,46,11,128,63,7,3,53,117,39,7,71,0,0,0,180,46,10,124,5,0,1,4,111,0,7,104,51,0,3,48,55,0,3,52,0,0,0,106,0,6,100,5,0,1,4,74,46,4,24,12,7,0,5,62,39,4,19,74,46,4,24,0,0,0,0,24,5,19,24,0,9,8,0,8,1,9,8,0,8,1,0,0,0,0,25,1,25,1,0,0
IL-501,"Rockford/DeKalb, Winnebago, Boone Counties CoC",895,298,79,518,278,107,27,144,327,80,35,212,0,0,0,605,187,62,356,290,111,17,162,452,25,37,390,135,10,13,112,202,0,15,187,0,0,0,337,10,28,299,115,15,9,91,443,273,42,128,143,97,14,32,125,80,20,25,268,177,34,57,175,96,8,71,125,42,42,84,41,268,153,0,153,115,184,121,0,121,63,84,32,32,52,45,3,32,1,13,2
IL-502,"Waukegan, North Chicago/Lake County CoC",497,129,12,356,328,55,2,271,150,74,10,66,14,0,14,492,129,12,351,5,0,0,5,337,33,4,300,252,11,2,239,66,22,2,42,14,0,14,332,33,4,295,5,0,0,5,160,96,8,56,76,44,0,32,84,52,8,24,160,96,8,56,0,0,0,0,53,25,28,53,0,62,47,14,61,1,62,47,14,61,1,0,0,0,0,82,9,82,9,0,0
IL-503,"Champaign, Urbana, Rantoul/Champaign County CoC",214,41,12,161,59,0,1,58,112,28,8,76,0,0,0,171,28,9,134,43,13,3,27,156,0,9,147,59,0,1,58,71,0,6,65,0,0,0,130,0,7,123,26,0,2,24,58,41,3,14,0,0,0,0,41,28,2,11,41,28,2,11,17,13,1,3,15,0,11,11,4,8,4,0,4,4,8,4,0,4,4,0,0,0,0,31,0,28,0,3,0
IL-504,Madison County CoC,201,98,30,73,70,28,10,32,103,62,8,33,0,0,0,173,90,18,65,28,8,12,8,46,0,17,29,20,0,4,16,9,0,3,6,0,0,0,29,0,7,22,17,0,10,7,155,98,13,44,50,28,6,16,94,62,5,27,144,90,11,43,11,8,2,1,44,17,24,41,3,7,1,0,1,6,7,1,0,1,6,0,0,0,0,7,2,4,2,3,0
IL-506,"Joliet, Bolingbrook/Will County CoC",288,65,24,199,152,18,17,117,129,47,7,75,0,0,0,281,65,24,192,7,0,0,7,184,0,14,170,122,0,13,109,55,0,1,54,0,0,0,177,0,14,163,7,0,0,7,104,65,10,29,30,18,4,8,74,47,6,21,104,65,10,29,0,0,0,0,32,11,21,32,0,17,11,0,11,6,17,11,0,11,6,0,0,0,0,30,0,30,0,0,0
IL-507,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",396,97,30,269,261,54,20,187,109,41,8,60,0,0,0,370,95,28,247,26,2,2,22,252,0,19,233,181,0,14,167,49,0,3,46,0,0,0,230,0,17,213,22,0,2,20,144,97,11,36,80,54,6,20,60,41,5,14,140,95,11,34,4,2,0,2,48,25,21,46,2,52,51,0,51,1,48,47,0,47,1,4,4,4,0,26,2,23,1,3,1
IL-508,"East St. Louis, Belleville/St. Clair County CoC",213,57,42,114,32,12,8,12,114,45,22,47,0,0,0,146,57,30,59,67,0,12,55,121,0,24,97,11,0,2,9,43,0,10,33,0,0,0,54,0,12,42,67,0,12,55,92,57,18,17,21,12,6,3,71,45,12,14,92,57,18,17,0,0,0,0,31,5,26,31,0,24,0,0,0,24,22,0,0,0,22,2,0,0,2,41,1,29,1,12,0
IL-510,Chicago CoC,"6,276","1,521",607,"4,148","2,058",196,151,"1,711","2,965","1,293",334,"1,338",37,3,34,"5,060","1,489",488,"3,083","1,216",32,119,"1,065","3,923",23,388,"3,512","1,750",4,119,"1,627",942,2,150,790,37,3,34,"2,729",6,272,"2,451","1,194",17,116,"1,061","2,353","1,498",219,636,308,192,32,84,"2,023","1,291",184,548,"2,331","1,483",216,632,22,15,3,4,735,106,624,730,5,557,249,8,257,300,557,249,8,257,300,0,0,0,0,712,72,406,31,306,41
IL-511,Cook County CoC,"1,242",352,95,795,506,71,34,401,570,278,55,237,15,0,15,"1,091",349,89,653,151,3,6,142,693,1,57,635,395,0,27,368,137,1,24,112,15,0,15,547,1,51,495,146,0,6,140,549,351,38,160,111,71,7,33,433,277,31,125,544,348,38,158,5,3,0,2,176,38,137,175,1,109,64,15,79,30,109,64,15,79,30,0,0,0,0,121,8,100,6,21,2
IL-512,Bloomington/Central Illinois CoC,536,112,212,212,274,30,140,104,130,58,28,44,16,12,4,420,88,180,152,116,24,32,60,353,38,163,152,214,0,130,84,63,31,8,24,16,12,4,293,31,150,112,60,7,13,40,183,74,49,60,60,30,10,20,67,27,20,20,127,57,30,40,56,17,19,20,75,17,30,47,28,62,53,4,57,5,57,48,4,52,5,5,5,5,0,15,0,7,0,8,0
IL-513,Springfield/Sangamon County CoC,280,69,30,181,150,33,15,102,120,36,15,69,0,0,0,270,69,30,171,10,0,0,10,181,3,17,161,101,0,11,90,70,3,6,61,0,0,0,171,3,17,151,10,0,0,10,99,66,13,20,49,33,4,12,50,33,9,8,99,66,13,20,0,0,0,0,31,14,17,31,0,87,78,0,78,9,67,58,0,58,9,20,20,20,0,23,2,22,2,1,0
IL-514,DuPage County CoC,665,232,83,350,215,37,14,164,421,195,69,157,0,0,0,636,232,83,321,29,0,0,29,295,6,48,241,167,6,12,149,99,0,36,63,0,0,0,266,6,48,212,29,0,0,29,370,226,35,109,48,31,2,15,322,195,33,94,370,226,35,109,0,0,0,0,120,16,104,120,0,74,69,0,69,5,69,64,0,64,5,5,5,5,0,19,4,16,3,3,1
IL-515,South Central Illinois CoC,149,57,8,84,55,13,3,39,75,40,4,31,0,0,0,130,53,7,70,19,4,1,14,40,0,4,36,25,0,3,22,4,0,0,4,0,0,0,29,0,3,26,11,0,1,10,109,57,4,48,30,13,0,17,71,40,4,27,101,53,4,44,8,4,0,4,37,10,23,33,4,21,10,0,10,11,16,7,0,7,9,5,3,3,2,4,1,3,1,1,0
IL-516,Decatur/Macon County CoC,247,61,41,145,115,21,19,75,75,36,8,31,0,0,0,190,57,27,106,57,4,14,39,144,2,31,111,77,0,17,60,18,1,1,16,0,0,0,95,1,18,76,49,1,13,35,103,59,10,34,38,21,2,15,57,35,7,15,95,56,9,30,8,3,1,4,35,14,18,32,3,69,38,0,38,31,42,27,0,27,15,27,11,11,16,12,1,10,1,2,0
IL-517,"Aurora, Elgin/Kane County CoC",451,70,54,327,285,24,38,223,120,46,15,59,0,0,0,405,70,53,282,46,0,1,45,344,0,49,295,248,0,36,212,50,0,12,38,0,0,0,298,0,48,250,46,0,1,45,107,70,5,32,37,24,2,11,70,46,3,21,107,70,5,32,0,0,0,0,32,13,19,32,0,109,88,0,88,21,103,82,0,82,21,6,6,6,0,37,2,31,2,6,0
IL-518,"Rock Island, Moline/Northwestern Illinois CoC",219,43,17,159,52,3,3,46,159,40,14,105,7,0,7,218,43,17,158,1,0,0,1,122,4,10,108,24,2,3,19,90,2,7,81,7,0,7,121,4,10,107,1,0,0,1,97,39,7,51,28,1,0,27,69,38,7,24,97,39,7,51,0,0,0,0,36,11,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,1,0,0
IL-519,West Central Illinois CoC,133,57,27,49,48,18,6,24,80,39,21,20,0,0,0,128,57,27,44,5,0,0,5,44,0,17,27,21,0,3,18,18,0,14,4,0,0,0,39,0,17,22,5,0,0,5,89,57,10,22,27,18,3,6,62,39,7,16,89,57,10,22,0,0,0,0,22,8,14,22,0,4,4,0,4,0,4,4,0,4,0,0,0,0,0,5,2,5,2,0,0
IL-520,Southern Illinois CoC,338,101,38,199,159,45,22,92,104,40,8,56,0,0,0,263,85,30,148,75,16,8,51,160,0,21,139,81,0,13,68,40,0,2,38,0,0,0,121,0,15,106,39,0,6,33,178,101,17,60,78,45,9,24,64,40,6,18,142,85,15,42,36,16,2,18,59,28,21,49,10,35,11,0,11,24,22,7,0,7,15,13,4,4,9,23,3,20,3,3,0
IN-502,Indiana Balance of State CoC,"4,497","1,201",340,"2,956","2,226",511,156,"1,559","1,691",619,138,934,0,0,0,"3,917","1,130",294,"2,493",580,71,46,463,"2,642",22,215,"2,405","1,441",10,107,"1,324",733,9,69,655,0,0,0,"2,174",19,176,"1,979",468,3,39,426,"1,855","1,179",125,551,785,501,49,235,958,610,69,279,"1,743","1,111",118,514,112,68,7,37,588,244,311,555,33,398,272,0,272,126,347,224,0,224,123,51,48,48,3,423,28,357,27,66,1
IN-503,Indianapolis CoC,"1,599",342,109,"1,148",861,192,47,622,594,148,40,406,24,0,24,"1,479",340,87,"1,052",120,2,22,96,"1,109",14,72,"1,023",580,14,22,544,389,0,30,359,24,0,24,993,14,52,927,116,0,20,96,490,328,37,125,281,178,25,78,205,148,10,47,486,326,35,125,4,2,2,0,151,84,66,150,1,182,113,24,137,45,164,95,24,119,45,18,18,18,0,320,18,309,18,11,0
KS-502,Wichita/Sedgwick County CoC,538,122,32,384,321,54,13,254,137,68,14,55,9,1,8,467,122,28,317,71,0,4,67,360,1,26,333,241,0,12,229,39,1,9,29,9,1,8,289,1,22,266,71,0,4,67,178,121,6,51,80,54,1,25,98,67,5,26,178,121,6,51,0,0,0,0,49,21,28,49,0,91,62,5,67,24,91,62,5,67,24,0,0,0,0,56,3,48,3,8,0
KS-503,Topeka/Shawnee County CoC,439,100,25,314,343,79,21,243,73,19,4,50,0,0,0,416,98,25,293,23,2,0,21,269,0,15,254,208,0,15,193,42,0,0,42,0,0,0,250,0,15,235,19,0,0,19,170,100,10,60,135,79,6,50,31,19,4,8,166,98,10,58,4,2,0,2,45,35,8,43,2,83,76,0,76,7,67,60,0,60,7,16,16,16,0,65,7,63,6,2,1
KS-505,"Overland Park, Shawnee/Johnson County CoC",213,113,20,80,93,50,10,33,103,55,10,38,0,0,0,196,105,20,71,17,8,0,9,25,0,3,22,15,0,3,12,7,0,0,7,0,0,0,22,0,3,19,3,0,0,3,188,113,17,58,78,50,7,21,96,55,10,31,174,105,17,52,14,8,0,6,58,25,29,54,4,4,2,0,2,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0
KS-507,Kansas Balance of State CoC,"1,141",286,88,767,537,139,50,348,522,144,31,347,0,0,0,"1,059",283,81,695,82,3,7,72,645,2,41,602,288,0,25,263,280,2,10,268,0,0,0,568,2,35,531,77,0,6,71,496,284,47,165,249,139,25,85,242,142,21,79,491,281,46,164,5,3,1,1,182,88,92,180,2,129,91,0,91,38,100,62,0,62,38,29,29,29,0,231,9,221,8,10,1
KY-500,Kentucky Balance of State CoC,"2,392",643,276,"1,473","1,188",314,130,744,604,239,56,309,0,0,0,"1,792",553,186,"1,053",600,90,90,420,"1,316",15,178,"1,123",683,10,86,587,216,1,24,191,0,0,0,899,11,110,778,417,4,68,345,"1,076",628,98,350,505,304,44,157,388,238,32,118,893,542,76,275,183,86,22,75,349,165,127,292,57,356,144,0,144,212,219,103,0,103,116,137,41,41,96,245,19,173,13,72,6
KY-501,Louisville-Jefferson County CoC,"1,445",337,92,"1,016",769,152,34,583,603,185,52,366,10,1,9,"1,382",337,87,958,63,0,5,58,950,10,69,871,563,10,26,527,314,0,37,277,10,1,9,887,10,64,813,63,0,5,58,495,327,23,145,206,142,8,56,289,185,15,89,495,327,23,145,0,0,0,0,168,64,104,168,0,145,114,2,116,29,139,108,2,110,29,6,6,6,0,171,7,167,7,4,0
KY-502,Lexington-Fayette County CoC,"1,408",222,156,"1,030",482,47,58,377,835,175,96,564,0,0,0,"1,317",222,154,941,91,0,2,89,"1,036",6,106,924,415,6,56,353,532,0,48,484,0,0,0,947,6,104,837,89,0,2,87,372,216,50,106,67,41,2,24,303,175,48,80,370,216,50,104,2,0,0,2,155,26,128,154,1,40,8,0,8,32,36,6,0,6,30,4,2,2,2,191,9,170,8,21,1
LA-500,Lafayette/Acadiana CoC,542,123,32,387,165,31,13,121,268,92,15,161,0,0,0,433,123,28,282,109,0,4,105,358,0,20,338,120,0,8,112,129,0,8,121,0,0,0,249,0,16,233,109,0,4,105,184,123,12,49,45,31,5,9,139,92,7,40,184,123,12,49,0,0,0,0,58,14,44,58,0,83,31,0,31,52,71,31,0,31,40,12,0,0,12,62,13,47,12,15,1
LA-502,"Shreveport, Bossier/Northwest Louisiana CoC",692,190,50,452,223,45,19,159,281,127,23,131,9,1,8,513,172,43,298,179,18,7,154,399,2,30,367,156,0,17,139,85,2,8,75,9,1,8,250,2,26,222,149,0,4,145,293,188,20,85,67,45,2,20,196,125,15,56,263,170,17,76,30,18,3,9,94,21,66,87,7,155,48,0,48,107,153,46,0,46,107,2,2,2,0,97,2,74,1,23,1
LA-503,New Orleans/Jefferson Parish CoC,"2,337",357,240,"1,740",578,48,73,457,705,295,83,327,15,0,15,"1,298",343,156,799,"1,039",14,84,941,"1,848",26,191,"1,631",506,3,66,437,315,22,41,252,15,0,15,836,25,107,704,"1,012",1,84,927,489,331,49,109,72,45,7,20,390,273,42,75,462,318,49,95,27,13,0,14,152,24,117,141,11,677,88,2,90,587,649,86,2,88,561,28,2,2,26,211,20,119,12,92,8
LA-505,Monroe/Northeast Louisiana CoC,200,80,26,94,49,21,3,25,114,59,20,35,9,2,7,172,80,25,67,28,0,1,27,88,7,13,68,27,7,1,19,24,0,9,15,9,2,7,60,7,12,41,28,0,1,27,112,73,13,26,22,14,2,6,90,59,11,20,112,73,13,26,0,0,0,0,40,9,31,40,0,23,3,7,10,13,23,3,7,10,13,0,0,0,0,6,1,2,1,4,0
LA-506,Slidell/Southeast Louisiana CoC,276,83,13,180,86,17,3,66,155,62,8,85,0,0,0,241,79,11,151,35,4,2,29,151,0,6,145,60,0,2,58,62,0,2,60,0,0,0,122,0,4,118,29,0,2,27,125,83,7,35,26,17,1,8,93,62,6,25,119,79,7,33,6,4,0,2,35,8,25,33,2,31,25,0,25,6,31,25,0,25,6,0,0,0,0,49,1,47,1,2,0
LA-507,Alexandria/Central Louisiana CoC,118,18,3,97,38,0,0,38,49,17,0,32,0,0,0,87,17,0,70,31,1,3,27,92,0,3,89,38,0,0,38,25,0,0,25,0,0,0,63,0,0,63,29,0,3,26,26,18,0,8,0,0,0,0,24,17,0,7,24,17,0,7,2,1,0,1,7,0,6,6,1,9,3,0,3,6,7,3,0,3,4,2,0,0,2,24,0,22,0,2,0
LA-509,Louisiana Balance of State CoC,"1,061",90,170,801,250,65,23,162,656,23,141,492,1,0,1,907,88,164,655,154,2,6,146,972,30,165,777,191,26,21,144,629,4,138,487,1,0,1,821,30,159,632,151,0,6,145,89,60,5,24,59,39,2,18,27,19,3,5,86,58,5,23,3,2,0,1,29,20,8,28,1,137,38,0,38,99,81,24,0,24,57,56,14,14,42,126,4,72,4,54,0
MA-500,Boston CoC,"5,881","1,926",485,"3,470","4,334","1,715",382,"2,237","1,338",211,85,"1,042",16,0,16,"5,688","1,926",467,"3,295",193,0,18,175,"2,541",0,114,"2,427","1,377",0,57,"1,320",955,0,39,916,16,0,16,"2,348",0,96,"2,252",193,0,18,175,"3,340","1,926",371,"1,043","2,957","1,715",325,917,383,211,46,126,"3,340","1,926",371,"1,043",0,0,0,0,"1,164",992,172,"1,164",0,543,491,3,494,49,465,413,3,416,49,78,78,78,0,458,44,446,44,12,0
MA-502,Lynn CoC,468,219,27,222,329,166,14,149,124,50,11,63,0,0,0,453,216,25,212,15,3,2,10,99,0,20,79,54,0,14,40,35,0,5,30,0,0,0,89,0,19,70,10,0,1,9,369,219,7,143,275,166,0,109,89,50,6,33,364,216,6,142,5,3,1,1,127,88,38,126,1,53,43,0,43,10,53,43,0,43,10,0,0,0,0,13,0,11,0,2,0
MA-503,Cape Cod Islands CoC,514,93,56,365,242,85,24,133,79,0,16,63,0,0,0,321,85,40,196,193,8,16,169,357,4,40,313,92,0,8,84,79,0,16,63,0,0,0,171,0,24,147,186,4,16,166,157,89,16,52,150,85,16,49,0,0,0,0,150,85,16,49,7,4,0,3,62,59,0,59,3,149,58,0,58,91,135,44,0,44,91,14,14,14,0,24,1,15,1,9,0
MA-504,Springfield/Hampden County CoC,"2,117","1,001",291,825,"1,838",931,249,658,227,70,38,119,7,0,7,"2,072","1,001",287,784,45,0,4,41,395,2,48,345,229,2,28,199,114,0,16,98,7,0,7,350,2,44,304,45,0,4,41,"1,722",999,243,480,"1,609",929,221,459,113,70,22,21,"1,722",999,243,480,0,0,0,0,560,517,43,560,0,332,297,7,304,28,95,60,7,67,28,237,237,237,0,33,0,32,0,1,0
MA-505,New Bedford CoC,337,78,27,232,105,36,13,56,213,40,13,160,0,0,0,318,76,26,216,19,2,1,16,230,0,17,213,49,0,5,44,165,0,11,154,0,0,0,214,0,16,198,16,0,1,15,107,78,10,19,56,36,8,12,48,40,2,6,104,76,10,18,3,2,0,1,48,28,19,47,1,32,25,0,25,7,32,25,0,25,7,0,0,0,0,51,4,50,4,1,0
MA-506,Worcester City & County CoC,"1,657",717,234,706,"1,043",582,161,300,546,130,66,350,13,0,13,"1,602",712,227,663,55,5,7,43,586,29,40,517,204,27,15,162,324,2,18,304,13,0,13,541,29,33,479,45,0,7,38,"1,071",688,194,189,839,555,146,138,222,128,48,46,"1,061",683,194,184,10,5,0,5,323,237,82,319,4,69,48,0,48,21,58,37,0,37,21,11,11,11,0,184,6,175,6,9,0
MA-507,"Pittsfield/Berkshire, Franklin, Hampshire Counties CoC",678,103,65,510,280,73,43,164,358,28,16,314,0,0,0,638,101,59,478,40,2,6,32,493,4,43,446,137,0,24,113,319,4,13,302,0,0,0,456,4,37,415,37,0,6,31,185,99,22,64,143,73,19,51,39,24,3,12,182,97,22,63,3,2,0,1,71,55,15,70,1,117,85,0,85,32,93,64,0,64,29,24,21,21,3,244,13,244,13,0,0
MA-508,Lowell CoC,559,204,58,297,428,165,47,216,106,39,4,63,0,0,0,534,204,51,279,25,0,7,18,218,0,22,196,154,0,15,139,39,0,0,39,0,0,0,193,0,15,178,25,0,7,18,341,204,36,101,274,165,32,77,67,39,4,24,341,204,36,101,0,0,0,0,117,89,28,117,0,67,47,0,47,20,34,14,0,14,20,33,33,33,0,48,3,48,3,0,0
MA-509,Cambridge CoC,535,100,28,407,264,35,15,214,202,65,9,128,0,0,0,466,100,24,342,69,0,4,65,366,0,12,354,205,0,6,199,92,0,2,90,0,0,0,297,0,8,289,69,0,4,65,169,100,16,53,59,35,9,15,110,65,7,38,169,100,16,53,0,0,0,0,59,24,35,59,0,174,120,0,120,54,167,113,0,113,54,7,7,7,0,21,0,16,0,5,0
MA-510,"Gloucester, Haverhill, Salem/Essex County CoC","1,286",623,43,620,"1,120",576,33,511,119,47,8,64,11,2,9,"1,250",623,43,584,36,0,0,36,250,0,14,236,165,0,8,157,38,0,4,34,11,2,9,214,0,14,200,36,0,0,36,"1,036",623,29,384,955,576,25,354,81,47,4,30,"1,036",623,29,384,0,0,0,0,362,329,33,362,0,146,119,8,127,19,113,86,8,94,19,33,33,33,0,15,0,13,0,2,0
MA-511,"Quincy, Brockton, Weymouth, Plymouth City and County CoC","1,690",709,87,894,"1,528",672,75,781,113,37,12,64,0,0,0,"1,641",709,87,845,49,0,0,49,458,2,23,433,352,0,23,329,57,2,0,55,0,0,0,409,2,23,384,49,0,0,49,"1,232",707,64,461,"1,176",672,52,452,56,35,12,9,"1,232",707,64,461,0,0,0,0,413,393,20,413,0,171,153,0,153,18,134,116,0,116,18,37,37,37,0,94,9,94,9,0,0
MA-515,Fall River CoC,235,77,33,125,122,46,16,60,98,28,15,55,0,0,0,220,74,31,115,15,3,2,10,113,0,11,102,50,0,7,43,52,0,2,50,0,0,0,102,0,9,93,11,0,2,9,122,77,22,23,72,46,9,17,46,28,13,5,118,74,22,22,4,3,0,1,41,22,18,40,1,37,33,0,33,4,35,31,0,31,4,2,2,2,0,2,1,2,1,0,0
MA-516,Massachusetts Balance of State CoC,"2,652","1,247",466,939,"2,070","1,019",393,658,513,228,67,218,12,0,12,"2,595","1,247",460,888,57,0,6,51,424,7,49,368,222,3,32,187,133,4,11,118,12,0,12,367,7,43,317,57,0,6,51,"2,228","1,240",417,571,"1,848","1,016",361,471,380,224,56,100,"2,228","1,240",417,571,0,0,0,0,904,769,135,904,0,179,143,0,143,36,119,83,0,83,36,60,60,60,0,63,0,56,0,7,0
MA-517,Somerville CoC,169,49,29,91,99,29,15,55,61,20,14,27,0,0,0,160,49,29,82,9,0,0,9,95,4,18,73,51,0,6,45,35,4,12,19,0,0,0,86,4,18,64,9,0,0,9,74,45,11,18,48,29,9,10,26,16,2,8,74,45,11,18,0,0,0,0,26,18,8,26,0,36,34,0,34,2,34,32,0,32,2,2,2,2,0,1,0,1,0,0,0
MA-519,"Attleboro, Taunton/Bristol County CoC",251,113,24,114,160,72,15,73,61,35,6,20,0,0,0,221,107,21,93,30,6,3,21,69,14,5,50,21,0,2,19,25,13,0,12,0,0,0,46,13,2,31,23,1,3,19,182,99,19,64,139,72,13,54,36,22,6,8,175,94,19,62,7,5,0,2,50,33,15,48,2,10,1,0,1,9,10,1,0,1,9,0,0,0,0,2,0,1,0,1,0
MD-500,Cumberland/Allegany County CoC,76,23,8,45,20,2,2,16,44,21,5,18,0,0,0,64,23,7,34,12,0,1,11,34,0,4,30,16,0,2,14,6,0,1,5,0,0,0,22,0,3,19,12,0,1,11,42,23,4,15,4,2,0,2,38,21,4,13,42,23,4,15,0,0,0,0,14,2,12,14,0,8,2,0,2,6,4,1,0,1,3,4,1,1,3,4,0,4,0,0,0
MD-501,Baltimore CoC,"2,638",431,124,"2,083","1,061",169,37,855,"1,242",238,73,931,40,0,40,"2,343",407,110,"1,826",295,24,14,257,"1,988",6,74,"1,908",820,6,23,791,873,0,38,835,40,0,40,"1,733",6,61,"1,666",255,0,13,242,650,425,50,175,241,163,14,64,369,238,35,96,610,401,49,160,40,24,1,15,215,76,125,201,14,226,110,27,137,89,211,108,27,135,76,15,2,2,13,293,7,272,3,21,4
MD-502,Harford County CoC,166,60,22,84,95,34,13,48,63,26,9,28,0,0,0,158,60,22,76,8,0,0,8,66,0,9,57,37,0,5,32,21,0,4,17,0,0,0,58,0,9,49,8,0,0,8,100,60,13,27,58,34,8,16,42,26,5,11,100,60,13,27,0,0,0,0,35,18,17,35,0,38,30,0,30,8,38,30,0,30,8,0,0,0,0,5,0,5,0,0,0
MD-503,Annapolis/Anne Arundel County CoC,400,95,24,281,254,59,16,179,61,32,2,27,0,0,0,315,91,18,206,85,4,6,75,258,0,16,242,168,0,11,157,13,0,1,12,0,0,0,181,0,12,169,77,0,4,73,142,95,8,39,86,59,5,22,48,32,1,15,134,91,6,37,8,4,2,2,41,25,14,39,2,63,41,0,41,22,48,26,0,26,22,15,15,15,0,27,2,18,2,9,0
MD-504,Howard County CoC,194,57,21,116,93,31,10,52,46,24,8,14,0,0,0,139,55,18,66,55,2,3,50,93,0,6,87,40,0,2,38,2,0,1,1,0,0,0,42,0,3,39,51,0,3,48,101,57,15,29,53,31,8,14,44,24,7,13,97,55,15,27,4,2,0,2,31,16,14,30,1,39,9,0,9,30,39,9,0,9,30,0,0,0,0,9,0,5,0,4,0
MD-505,Baltimore County CoC,919,192,77,650,414,131,39,244,50,29,4,17,0,0,0,464,160,43,261,455,32,34,389,569,0,42,527,179,0,13,166,0,0,0,0,0,0,0,179,0,13,166,390,0,29,361,350,192,35,123,235,131,26,78,50,29,4,17,285,160,30,95,65,32,5,28,146,102,20,122,24,261,137,0,137,124,245,130,0,130,115,16,7,7,9,81,2,45,2,36,0
MD-506,Carroll County CoC,134,31,7,96,82,16,5,61,26,15,2,9,19,0,19,127,31,7,89,7,0,0,7,82,0,5,77,55,0,5,50,1,0,0,1,19,0,19,75,0,5,70,7,0,0,7,52,31,2,19,27,16,0,11,25,15,2,8,52,31,2,19,0,0,0,0,17,9,8,17,0,27,19,4,23,4,27,19,4,23,4,0,0,0,0,7,0,7,0,0,0
MD-507,Cecil County CoC,234,38,13,183,64,0,8,56,124,32,3,89,0,0,0,188,32,11,145,46,6,2,38,173,0,9,164,64,0,8,56,73,0,0,73,0,0,0,137,0,8,129,36,0,1,35,61,38,4,19,0,0,0,0,51,32,3,16,51,32,3,16,10,6,1,3,20,0,17,17,3,38,21,0,21,17,38,21,0,21,17,0,0,0,0,83,4,78,4,5,0
MD-508,"Charles, Calvert, St.Mary's Counties CoC",833,275,78,480,198,55,18,125,135,52,3,80,5,0,5,338,107,21,210,495,168,57,270,388,4,53,331,100,0,10,90,64,3,2,59,5,0,5,169,3,12,154,219,1,41,177,445,271,25,149,98,55,8,35,71,49,1,21,169,104,9,56,276,167,16,93,132,35,21,56,76,292,141,3,144,148,149,62,3,65,84,143,79,79,64,41,9,27,5,14,4
MD-509,Frederick City & County CoC,275,65,12,198,94,15,3,76,112,50,3,59,0,0,0,206,65,6,135,69,0,6,63,171,0,7,164,70,0,1,69,32,0,0,32,0,0,0,102,0,1,101,69,0,6,63,104,65,5,34,24,15,2,7,80,50,3,27,104,65,5,34,0,0,0,0,38,9,29,38,0,58,23,0,23,35,58,23,0,23,35,0,0,0,0,13,3,7,3,6,0
MD-510,Garrett County CoC,7,0,1,6,3,0,1,2,4,0,0,4,0,0,0,7,0,1,6,0,0,0,0,7,0,1,6,3,0,1,2,4,0,0,4,0,0,0,7,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MD-511,Mid-Shore Regional CoC,87,11,9,67,50,2,6,42,17,6,1,10,0,0,0,67,8,7,52,20,3,2,15,66,0,8,58,45,0,6,39,6,0,0,6,0,0,0,51,0,6,45,15,0,2,13,21,11,1,9,5,2,0,3,11,6,1,4,16,8,1,7,5,3,0,2,9,2,5,7,2,19,9,0,9,10,14,9,0,9,5,5,0,0,5,2,0,2,0,0,0
MD-512,Hagerstown/Washington County CoC,192,32,15,145,166,32,8,126,21,0,2,19,0,0,0,187,32,10,145,5,0,5,0,133,0,13,120,107,0,6,101,21,0,2,19,0,0,0,128,0,8,120,5,0,5,0,59,32,2,25,59,32,2,25,0,0,0,0,59,32,2,25,0,0,0,0,21,21,0,21,0,39,37,0,37,2,39,37,0,37,2,0,0,0,0,16,0,16,0,0,0
MD-513,"Wicomico, Somerset, Worcester Counties CoC",360,73,31,256,283,49,26,208,36,20,2,14,0,0,0,319,69,28,222,41,4,3,34,239,0,19,220,200,0,14,186,8,0,2,6,0,0,0,208,0,16,192,31,0,3,28,121,73,12,36,83,49,12,22,28,20,0,8,111,69,12,30,10,4,0,6,38,25,10,35,3,51,44,0,44,7,48,41,0,41,7,3,3,3,0,33,3,29,3,4,0
MD-600,Prince George's County CoC,686,251,77,358,290,123,26,141,210,110,22,78,0,0,0,500,233,48,219,186,18,29,139,316,18,53,245,97,0,13,84,33,0,11,22,0,0,0,130,0,24,106,186,18,29,139,370,233,24,113,193,123,13,57,177,110,11,56,370,233,24,113,0,0,0,0,123,61,62,123,0,93,44,0,44,49,69,20,0,20,49,24,24,24,0,25,1,20,1,5,0
MD-601,Montgomery County CoC,"1,004",229,77,698,546,131,46,369,280,98,19,163,35,2,33,861,229,67,565,143,0,10,133,638,0,43,595,337,0,26,311,123,0,5,118,35,2,33,495,0,33,462,143,0,10,133,366,229,34,103,209,131,20,58,157,98,14,45,366,229,34,103,0,0,0,0,117,66,51,117,0,228,126,35,161,67,222,120,35,155,67,6,6,6,0,33,3,27,3,6,0
ME-500,Maine Statewide CoC,"3,016",910,349,"1,757","1,090",211,135,744,"1,851",689,201,961,13,1,12,"2,954",900,337,"1,717",62,10,12,40,"1,563",63,248,"1,252",788,33,111,644,717,28,127,562,13,1,12,"1,518",61,239,"1,218",45,2,9,34,"1,453",847,101,505,302,178,24,100,"1,134",661,74,399,"1,436",839,98,499,17,8,3,6,494,105,382,487,7,176,170,6,176,0,159,153,6,159,0,17,17,17,0,164,11,150,11,14,0
